;age;gender;humanmade;concern;efficacy;income;edu3;openanswer;translation
1890;4;1;1;0.5;0.6666667;100000;2;det er nok reelt ;Það er nóg alvöru 
1891;5;2;1;1.0;0.3333333;545000;3;Det er menneskeskapt;Það er tilbúið 
1892;3;1;1;1.0;0.3333333;0;2;Det er kritisk når du leser aviser og ser nyheter som skjer Tenker på mine barnebarn og deres unger Vi har bare en jordklode!!;Það er mikilvægt þegar þú lest dagblöð og útlit fréttir sem gerast að hugsa um barnabörn mína og börnin þeirra sem við höfum bara veð !! 
1893;2;2;1;1.0;0.6666667;500000;3;Det er ingen som tar ansvar til det er for seint;Það er enginn sem tekur ábyrgð fyrr en það er of seint 
1894;5;1;0;0.25;0.0;400000;1;Det er ikke vi mennesker som styrer klima ;Það er ekki við menn sem stjórna loftslagi 
1895;1;2;0;0.5;0.0;0;0;Det er ikke bra fordi det skaper forandringer og lager problemer i verden ;Það er ekki gott vegna þess að það skapar breytingar og birgðir vandamál í heiminum 
1896;3;1;0;0.0;0.0;0;2;DET ER IKKE BILENE IDIOTER DET ER FOR SEINT JORDA ER I UBALANSE OG VIL KORRIGERE DET VI HADDE 20 ÅR NÅ ER DERE BARE EN HAUG MED DRITTSEKKER LYKKE TIL VIDERE MED IKKE BRY SEG I TIDE PARASITTER (VI MÅ LEVE I SYMBIOSE MED KLODEN IKKE UTNYTTE DEN!!!!);Það eru engar bílar idiots það er fyrir seint jarðvegi er í ójafnvægi og mun leiðrétta það sem við áttum 20 ár Nú ertu bara fullt af eignum Gangi þér vel með ekki umhyggju í sníkjudýrum (við verðum að lifa í sambandi við heiminn sem ekki nýtir það! !!!) 
1897;2;1;1;0.75;0.6666667;800000;3;Det er høyst på tide at verdenssamfunnet finner sammen for en felles bekjempelse av utslipp!;Það er mjög kominn að heimssamfélagi finnur saman fyrir sameiginlega baráttu losunar! 
1898;6;1;0;0.25;0.0;250000;2;Det er et værfenomen son går i sykluser;Það er veðrið fyrirbæri sonur fer í hringrásir 
1899;4;1;1;1.0;0.3333333;510000;3;Det er et reelt problem som vi må ta på alvor Uten tvil menneskeskapt ;Það er raunverulegt vandamál sem við verðum að taka alvarlega án efa 
1900;6;2;0;0.25;0.3333333;16000;2;Det er et dramatisk forandring i klima og vi burde gjøre det vi kan enda vi er seint ute med tiltakene ;Það er stórkostleg breyting á loftslagi og við ættum að gera það sem við getum enn við erum seinn með ráðstafanirnar 
1901;1;2;0;0.5;0.6666667;6735;1;det er endring som skjer i veret det kan vere høgt temperatur eller lavt temperatur for eksempel global oppvarming ;Það er breyting sem gerist í Vere Það getur verið hátt hitastig eða lágt hitastig eins og hlýnun jarðar 
1902;5;1;0;0.25;0.3333333;600000;2;det er en syklus varme og kalde perioder ;Það er hringrás heitt og kalt tímabil 
1903;2;2;1;0.5;0.3333333;360000;2;Det er en stor utfordring Vi eller alle må gjøre noe med dette!!!;Það er stór áskorun við eða allir verða að gera eitthvað um þetta !!! 
1904;7;1;0;0.5;0.3333333;300000;3;Det er en oppgave samtlige land må være med på med samme krav;Það er verkefni Öll löndin verða að taka þátt í sömu kröfu 
1905;5;1;1;1.0;0.6666667;430000;3;"Det dreier seg om det sterke fokuset på stadig større materiellt forbruk for å gjere oss meir ""tilfreds"" God helse naturmangfald soosial kontakt kulturopplevingar stillhet og ro vert derimot for lite forstått som dei viktige verdiane dei er for et godt liv ";"Það snýst um sterka áherslu á sífellt vaxandi efni neyslu til að gera okkur meira ""ánægð"" góða heilsu naturmangford soosial samband menningarreynsla þögn og ró, hins vegar, fyrir lítið skilið eins og þeir eru mikilvægir Valiant Dei er fyrir gott líf "
1906;6;1;1;0.75;0.3333333;250000;2;Det brukes alt for mye av fossilt brendsel Oljeindustrien er altfor dominerende i økonomien og bør begrenses Til og med lønningene i Norge er ledet av oljeindustrien ;Það er notað of mikið af jarðefnaeldsneyti olíuiðnaði er of ríkjandi í hagkerfinu og ætti að vera takmörkuð við og með laun í Noregi eru undir forystu olíuiðnaðarins 
1907;2;1;0;0.25;0.3333333;1000000;2;Det blir varmere om vinteren mindre snø Er dette menneskeskapt eller er det nayurlig endring mtp at det tross alt har vert istid i f eks Norge jeg er ikke oppdatert på den forskning som har blitt gjort på dette området ;Það verður hlýrri í vetur minni snjór er þessi maður-gerður eða er Nayurian breytingin MTP að eftir allt, ísöld í td Noregi hef ég ekki uppfært um rannsóknir sem hafa verið gerðar á þessu sviði 
1908;4;2;0;0.25;0.3333333;120000;2;Det blir varmere og mer ekstremvær ;Það verður heitara og öfgafullt veður 
1909;1;1;1;0.5;0.3333333;150000;0;Det blir varmere ;Það verður heitara 
1910;6;1;0;0.5;0.3333333;650000;2;Det blir varmere;Það verður heitara 
1911;7;1;1;0.75;0.3333333;627000;3;Det blir varmare gjerne meir nedbør og uroleg ver;Það verður heitari meira úrkomu og órólegur veður 
1912;2;2;0;0.75;0.3333333;378000;3;det blir vamere isen smelter mer ekstremvær;Það verður hamlar ísinn bráðnar meira í mikilli veðri 
1913;3;2;1;0.5;0.6666667;475000;3;Det blir mindre og mindre polaris ;Það verður minni og minna Polaris 
1914;5;2;0;0.5;0.3333333;0;2;det blir mildere og mer fuktig klima;Það verður mildari og meira rakt loftslag 
1915;6;2;1;0.5;0.3333333;402146;2;Det blir kanskje ikke så ille her i Norge Stakkars de som bor på øyer i Stillehavet ;Það má ekki vera svo slæmt hér í Noregi fátækum sem búa á eyjum í Kyrrahafi 
1916;3;1;0;0.75;0.6666667;348000;3;"det blir gjort alt for lite for å beskytte naturen alle sier ""noen må gjøre noe men ikke vi"" ";"Það er gert of lítið til að vernda náttúruna Allir segja ""einhver verður að gera eitthvað en ekki við"" "
1917;3;2;1;0.75;0.3333333;430000;3;det ar alltid vært endriner i klima Men slik det ser ut nå forbruker vi stadig mer og mulig det ville vært en gevinst om vi forbrukte mindre og reiste mindre med fly;Það eru alltaf breytingar á loftslagi en eins og það lítur nú út, erum við í auknum mæli og mögulegt væri að það hefði verið ávinningur ef við neyttu minna og ferðaðist minna með flugvél 
1918;5;1;0;0.5;0.3333333;675000;3;Deprimerende;Niðurdrepandi 
1919;2;2;1;0.5;0.3333333;0;3;depreciating climatic conditions;Afskriftir loftslagsbreytingar 
1920;1;1;1;0.75;0.3333333;50000;3;Den viktigste saken i vår tid ;Mikilvægasti hluturinn í okkar tíma 
1921;2;1;0;0.25;0.6666667;330000;3;Delvis menneskeskapt Jeg tror selv etter å ha lest flere forskningsartikler fra begge sider at klimaendringer går i sykluser Menneskene har muligens påvirket tildels ;Að hluta til mannavöldum held ég, jafnvel eftir að hafa lesið nokkrar greinar greinar frá báðum hliðum sem loftslagsbreytingar fara í hringrásir sem hugsanlega hafa áhrif á að hluta til 
1922;2;2;0;0.5;0.0;0;3;debatt;umræða 
1923;3;1;1;0.75;0.6666667;850000;3;De øker ;Þeir hækka 
1924;2;1;1;0.75;0.3333333;400000;3;De største produsentene av CO2 - Kina India etc ;Stærstu framleiðendur CO2 - Kína Indland etc 
1925;4;1;1;0.5;0.6666667;485;3;De som har muligheten til å gjøre noe ser ikke ut til å bry seg Det er ingen som sier at vi må senke det generelle forbruket jeg har nok av oppgaver og bekymringer om jeg forholder meg til det jeg kan ha innvirkning på ;Þeir sem hafa tækifæri til að gera eitthvað virðist ekki sjá um það er enginn að segja að við verðum að lækka almenna neyslu sem ég hef nóg af verkefnum og áhyggjum ef ég tengist því sem ég get haft áhrif á 
1926;3;1;1;1.0;0.3333333;520000;3;De nyeste IPCC rapportene og resultatene i de Tenker at olje kull og gass er for billig energi til at det er mulig å vesentlig redusere utslippene i en korrupt verden(dvs en verden med for liten tillit) Forverring av situasjonen siden bla horisontalborrig vil øke tilgangen på billig skifergass de nærmesye 30 år Havnivåstigning ;Nýjustu IPCC skýrslur og leiðir til þess að þeir telji að olía kol og gas sé fyrir ódýran orku sem hægt er að draga verulega úr losun í spilltum heimi (þ.e. heim lítið sjálfstraust) versnandi ástandið síðan fletta láréttum Borrig mun auka aðgang að ódýrt Skapastasgas de miliesee 30 ára höfn 
1927;4;1;0;0.25;0.6666667;400000;2;de har jeg hørt før;Þeir hafa heyrt áður 
1928;5;1;0;0.25;0.6666667;740000;3;De har alltid eksistert;Þeir hafa alltaf verið til 
1929;6;1;1;0.5;0.3333333;350000;2;De er trolig menneskeskapt men ikke helt sikkert ;Þeir eru líklega tilbúnir en ekki vissar 
1930;3;2;1;0.75;0.3333333;361900;2;de er reelle og det er litt skremmende Penger styrer verden så man kan ikke stole på politikerne og hva de egentlig gjør med det Framtid for barna våres? Nuclear Fukushima hører ikke mer om hva som skjedde der og om det fortsatt er fare ?;Þeir eru raunverulegar og það er svolítið ógnvekjandi peninga státar af heiminum svo þú getir ekki treyst stjórnmálamönnum og hvað þeir gera í raun við framtíðina fyrir börnin okkar? Nuclear Fukushima heyrir ekki meira um hvað gerðist þarna og ef enn er hætta? 
1931;6;1;0;0.25;0.6666667;230000;0;De er naturlige;Þau eru eðlileg 
1932;6;1;1;0.75;0.6666667;500000;3;De er menneskeskapt;Þeir eru tilbúnir 
1933;2;1;1;1.0;0.3333333;850000;3;De endringene som skjer i stratos og atmosfæren som vil ødelegge jorden smelte isen på grønnland og heve havnivået med 7 5meter i første omgang ;Breytingarnar sem eiga sér stað í Stratos og andrúmsloftinu sem eyðileggja jörðina smelel ísinn á Grænlandi og hækka sjávarstig með 7 5meter í fyrsta sæti 
1934;2;2;1;1.0;0.6666667;200000;3;De bekymrer meg Norge bør gå foran som et godt eksempel men det viktigste er at vi kan bruke våre ressurser på å hjelpe land som er mye større og har mye mer å si for klimaendringene Mener at forandringer må starte med hvert enkeltmenneske samtidig som jeg vet at Norges utslipp er lave på verdensbasis Og at det derfor er teknologi og kunnskap som kanskje er det viktigste vi kan bidra med ;Þeir hafa áhyggjur af Noregi ætti að fara fram sem gott dæmi en það mikilvægasta er að við getum notað auðlindir okkar til að hjálpa löndum sem eru miklu stærri og hafa miklu meira að segja um loftslagsbreytingar telja að breytingar verða að byrja með hverjum einstaklingi á sama hátt TIME Ég veit að losun Noregs eru lítil um allan heim og því, tækni og þekkingu sem gæti verið mikilvægast sem við getum lagt sitt af mörkum við 
1935;7;1;1;1.0;0.6666667;270000;2;Da tenker jeg på om hva mine oppfinnelser kan bidra med: * Mer plas-støpt betong med et mer fleksibelt forskalingssystem vil bidra til mindre tungtransport av betongelementer * Med et enklere forskalingssystem vil flere utleiestasjoner komme til og derav innkorte transportlengde av leid forskaling * Med en lett og mer fleksibel forskaling vil skadelidende etter ekstremvær f eks raskere og billigere gjenoppbygge sine hjem med plasstopt betong * Med et flomsteng som kan brukes de fleste steder og i stor høyde vil store eigedommer snart kunne bli spart for oversvømmelse Ulempe med dagens flomsteng er f eks lav høyde og at steng bare kan bygges på et plant underlag ;Þá hugsa ég um hvað uppfinningar mínar geta lagt sitt af mörkum: * Fleiri plas-mótað steypu með sveigjanlegri formwork kerfi mun stuðla að minni miklum flutningi á steypuþætti * með einfaldari formwork kerfi, koma nokkrir leigustöðvar til og þess vegna flutt flutningslengd með leiguhúsnæði Formwork * með léttu og sveigjanlegri formwork mun ráðast á mikla veður til dæmis hraðar og ódýrari að endurreisa heimili sín með plasista steypu * með flóðið sem hægt er að nota flestar staðir og í stórum hæð, getur stór Eigedommer fljótlega verið hlíft fyrir flóðið Ókostur við flóðastiku í dag er td lág hæð og að loka er aðeins hægt að byggja á flatt yfirborð 
1936;5;1;1;0.5;0.3333333;750000;0;Da tenker jeg på et mere ekstremt vær og problemer for de som driver med matproduksjon (jordbruk);Þá hugsa ég um öfgara veður og vandamál fyrir þá sem gera matvælaframleiðslu (landbúnað) 
1937;5;1;1;1.0;0.6666667;800000;1;Da tenker jeg på alt pratet og manglende handlinger Og på at de store sammenhengende stort sett er fraværende i debatten - hvordan kapitalismens lovmessig skaper stadig større klimaendringer ;Þá hugsa ég um allt talað og skortur á aðgerðum og að stórt samhengi sé að mestu leyti fjarverandi í umræðunni - hvernig kapítalismi kapítalismans er stöðugt að skapa stærri loftslagsbreytingar 
1938;6;2;1;0.75;0.3333333;350000;3;Da tenker jeg at så lenge det er grådigheten som styrer verden så må en benytte markedsmekanismen til å påvirke valg og forbruk dvs at det må koste mer å ødelgge miljøet Vi må bli mer bevisst på vårt forbruk av miljømessige og klimamessige årsaker Informasjon og reportasjer om fremstillingsmåter av varer og produkter som vi importerer er viktig slik at vi kan gjøre informerte valg Selvsagt er politikk viktig men politikere skal jo gjenvelges ;Þá held ég að svo lengi sem það er græðgi sem stjórnar heiminum, verður að nota markaðsaðferðina til að hafa áhrif á val og neyslu sem það verður að kosta meira til að eyðileggja umhverfið sem við verðum að verða meðvitaðri um neyslu okkar á umhverfis- og loftslagi- Tengdir ástæður Upplýsingar og skýrslur um framleiðsluaðferðir vöru og vara sem við innflutning er mikilvægt svo að við getum tekið upplýstar ákvarðanir að sjálfsögðu er stjórnmál mikilvægt en stjórnmálamenn ættu að vera endurkjört 
1939;1;2;0;0.5;0.3333333;0;1;CO2-utslipp jordskorpe elefanter grafer vulkaner en dokumentar jeg så en gang Miljøpartiet det grønne gress ;CO2 losun jarðvegi fílar línurit eldfjöll A heimildarmynd sem ég sá einu sinni umhverfisveislu græna grasið 
1940;1;2;1;0.75;0.3333333;60000;2;CO2-utslipp global oppvarming;CO2 losun Global Warming 
1941;2;1;0;0.5;0.3333333;500000;2;CO2-utslipp;CO2 losun 
1942;1;1;1;0.5;0.3333333;0;0;CO2-utslipp;CO2 losun 
1943;1;1;1;0.25;0.6666667;170000;1;Co2-utslipp;CO2 losun 
1944;6;1;0;0.5;0.3333333;576000;3;CO2 økning i atmosfæren Jordoppvarming;CO2 Aukin í andrúmsloft jarðarhitun 
1945;2;1;1;0.75;0.3333333;430000;2;Co2 varmere klima Ekstremvær issmelting;CO2 hlýrri loftslag Extreme Weather Melting 
1946;3;1;1;0.5;0.3333333;450000;3;CO2 utslipp varmere vær mer nedbør;CO2 Losun heitari Vertu úrkomu 
1947;5;1;1;0.5;0.3333333;400000;3;Co2 utslipp som må begrenses;CO2 losun sem verður að vera takmörkuð 
1948;5;2;0;0.5;0.3333333;198000;2;CO2- utslipp gamle utrangerte atomkraftverk i utlandet båtvrak som ligger og forurenser på havbunnen oljeutslipp;CO2 losun gömlu scrapped kjarnorkuver erlendis bát flak sem liggja og menga á sjávarolíu leki 
1949;1;1;0;0.0;0.3333333;15000;1;Co2 utslipp ;CO2 losun 
1950;5;1;1;0.25;1.0;300000;1;co2 utslipp;CO2 losun 
1951;5;1;1;0.5;0.3333333;600000;0;CO2 utslipp;CO2 losun 
1952;4;2;1;1.0;0.3333333;400000;3;CO2 utslipp;CO2 losun 
1953;3;1;0;0.25;0.6666667;340000;3;Co2 utslipp;CO2 losun 
1954;4;2;1;0.75;0.3333333;830000;3;CO2 migrasjon klimaforhandlinger treghet utfordringer relatert itl økt velstand vs økte klimagassutslipp katastrofer og menneskelig nød uvær;CO2 MISTRATION CLIMATION samningaviðræður. Tregðu viðfangsefni tengdar ITL Aukin velmegun vs aukin losunarhömlur gróðurhúsalofttegunda og mannleg neyðarstormar 
1955;6;1;0;0.5;0.6666667;500000;3;CO2 Klimagasser Olje Forurensning ;CO2 gróðurhúsalofttegundir olíu mengun 
1956;6;1;0;0.5;0.3333333;380000;2;CO2 - NOX;CO2 - NOx. 
1957;4;1;0;0.5;0.6666667;600000;2;Co2;CO2. 
1958;5;1;1;0.75;0.6666667;280000;2;Co2;CO2. 
1959;2;1;1;0.75;0.3333333;400000;3;Co2;CO2. 
1960;4;1;1;0.75;0.3333333;1000000;3;CO2;CO2. 
1961;5;1;1;0.5;0.6666667;500000;3;Co2;CO2. 
1962;3;2;1;0.5;0.6666667;170000;2;CO2;CO2. 
1963;2;1;0;0.25;0.3333333;550000;3;Co2;CO2. 
1964;2;1;1;0.75;0.0;499200;3;Chanslöst;Tækifæri 
1965;1;2;1;0.75;0.6666667;0;1;Bærekraftig utvikling forurensning kaldere varmere ;Sjálfbær þróun mengun kaldara hlýrra 
1966;5;1;0;0.25;0.0;500000;2;Byråkrater som skal tjene mest mulig på å delta / være en del av fagpersonell som skal tjene penger på påstått klimaendringer Byråkrati Forskere som tror de vet alt Mange mennesker som er redde for ikke å tjene godt nok hvis mange instanser skulle bli lagt ned Egoistiske klima byråkrater Penge sluk av offentlige middler i hele verdenssamfunnet ;Embættismenn til að vinna sér inn flestum þátttöku / vera hluti af fagfólki sem vilja græða á meintum loftslagsbreytingum. Rannsóknarstarfsmenn sem telja að þeir vita að allir margir sem eru hræddir um að afla sér ekki nógu vel ef margir stofnanir voru að setja upp eigingirni loftslagsbreytinga. Opinberar sjóðir um allan heim samfélagið 
1967;4;2;0;0.25;0.3333333;0;2;Bullshit;Bullshit. 
1968;3;2;1;0.5;0.6666667;250000;3;bresmelting og forurensning;Ræktun og mengun 
1969;5;2;1;1.0;0.6666667;300000;3;Bresmelting;Bresmelting. 
1970;4;2;1;0.5;0.6666667;420000;3;Bre/issmelting;Bree / Ice Melting 
1971;2;2;1;0.75;0.6666667;200000;2;bra for fremtiden;Gott fyrir framtíðina 
1972;2;1;1;0.5;0.6666667;330000;3;Boforhold Hva vil skje med natur og skog?;Vinnuskilyrði Hvað verður um náttúruna og skóginn? 
1973;3;1;0;0.25;0.3333333;500000;3;Blir fort skeptisk til hvilke forbindelser/nettverk avsender har enten det er fra den ene eller andre siden ;Eru fljótt efins um hvaða tengingar / net sendandi hefur annaðhvort það frá annarri hliðinni eða öðrum 
1974;3;1;1;0.75;0.3333333;0;2;Blir faktisk nervøs av ordet/begrepet klimaendringer Jeg liker det overhodet ikke ;Er í raun kvíðin af orði / hugmyndinni um loftslagsbreytingar sem mér líkar það ekki við allt 
1975;6;1;0;0.5;0.3333333;750000;3;Blir det mindre sne??;Verður minna snjó? 
1976;2;2;1;0.75;0.3333333;480000;3;Blekkulf;Klór 
1977;4;2;1;0.75;0.6666667;215000;3;bilkjøring;Bíll Drive. 
1978;5;2;1;0.5;0.3333333;500000;3;Bilforurensing;Bíll mengun 
1979;1;1;1;1.0;0.0;80000;2;biler i dag er steinalder Tragisk Føkka;Bílar í dag eru Stone Age Tragic Fekkah 
1980;4;2;1;0.5;0.3333333;430000;2;Biler;Bílar 
1981;5;2;1;0.25;0.3333333;0;2;Bilbruk bensin og disel ;Automobile nota bensín og dísel 
1982;5;1;1;0.25;0.0;0;2;Bibelen sier :Himmel og jord skal forgå men mitt ord skal alltid bestå ;Biblían segir: Himinn og jörð skulu fara fram en orð mitt skal alltaf samanstanda af 
1983;4;1;1;1.0;0.3333333;650000;2;Berekraftig utvikling;Falleg þróun 
1984;6;2;1;1.0;0.6666667;0;2;Bekymringsfullt!;Áhyggjur! 
1985;4;1;1;0.75;0.3333333;650000;3;Bekymringsfullt;Áhyggjuefni 
1986;3;1;0;0.75;0.6666667;371000;3;bekymring noen ganger overdriver;áhyggjuefni stundum ýkja 
1987;4;1;1;1.0;0.3333333;810000;3;Bekymring for fremtiden og vi alle må bidra til å gjøre noe med det ;Áhyggjuefni fyrir framtíðina og við verðum öll að gera eitthvað um það 
1988;3;2;1;0.75;0.3333333;650000;3;bekymring;áhyggjuefni 
1989;7;1;1;0.75;0.3333333;320000;3;Bekymring;Áhyggjuefni 
1990;3;1;1;0.75;0.0;300000;3;bekymring;áhyggjuefni 
1991;2;2;1;0.5;0.3333333;460000;3;Bekymring;Áhyggjuefni 
1992;4;2;1;0.75;1.0;180000;3;Bekymring;Áhyggjuefni 
1993;6;2;1;0.75;0.3333333;300000;3;"Bekymret for hvor vanskelig det er å forandre adferd personlig for å bedre klimaet Myndighetene må ""belønne"" tiltak bedre og legge til rette for bedre miljøpolitikk ";"Áhyggjur af því hversu erfitt það er að breyta hegðun persónulega til að bæta loftslag yfirvöld verða að ""verðlaun"" ráðstafanir betri og auðvelda betri umhverfisstefnu "
1994;4;2;1;0.5;0.3333333;400000;2;bekymret;áhyggjufullur 
1995;4;2;1;0.75;0.6666667;405;3;Bekymret;Áhyggjufullur 
1996;1;1;0;0.5;0.3333333;800000;3;Bekymret;Áhyggjufullur 
1997;2;1;1;0.75;0.3333333;520000;3;bekymre;hafa áhyggjur 
1998;3;2;1;1.0;1.0;400000;3;behov for å ta vare på verden ;Þarf að gæta heimsins 
1999;1;1;1;0.75;0.6666667;0;2;Begrensning ;Takmarkanir 
2000;2;1;1;0.75;0.3333333;200000;2;"befolkningsvekst med klimaendringer blir kaos Politisk sammenbrudd høyreekstreme tar makt for hindre flyktninger å komme inn i denne delen av verden Det ""samme"" vil skje i hardt berørte land der vil de samle folk for å krige til seg land Dette er mitt verste scenario sannsynlig blir det en del av dettte rundt om i verden ";"Íbúafjöldi með loftslagsbreytingum verður óreiðu pólitísk sundurliðun Rightstreme tekur til að koma í veg fyrir að flóttamenn komist inn í þennan hluta heimsins sem ""sama"" mun gerast í erfiðum löndum þar sem þeir munu safna fólki til að vara þetta er versta atburðarásin. Hluti af þessum heimi í heiminum "
2001;7;1;1;0.75;0.6666667;600000;3;Barskere værforhold høyere temperaturer flom rasfare endrede leveforhold for fisk fugler og dyr Strore flomproblemer for lavtliggende nasjoner;Blöð Veðurskilyrði Hærri hitastig Flóð Racing breytt lífskjörum fyrir fiskfugla og dýr Strore flóð vandamál fyrir lág-lygi þjóðir 
2002;7;1;1;0.5;0.3333333;200000;2;Barnebegrensning;Barnakostnaður 
2003;5;1;1;1.0;0.6666667;3300000;3;Barnebarn;Barnabarn. 
2004;3;2;1;0.75;0.6666667;590000;3;Barna mine;Börnin mín 
2005;1;1;0;0.0;0.0;0;2;bare tull det er noen som har funnet på det og tjent masse penger på det klimaendringer som er skapt av mennesker er under 1 prosent resten er naturlig;Aðeins bull Það er einhver sem hefur fundið á því og unnið mikið af peningum á loftslagsbreytingum sem skapast af fólki er undir 1 prósent hvíld er eðlilegt 
2006;1;1;0;0.25;0.0;0;2;Bare tull ;Bara bull 
2007;2;2;1;0.5;0.6666667;410000;3;Bade på stranden i Norge! :-);Baða á ströndinni í Noregi! :-) 
2008;4;2;1;1.0;0.3333333;0;0;Avskoging korallrev overbefolkning issmelting;Skógrækt Coral Reef Overpopulation Ice Melting 
2009;4;1;0;0.25;0.3333333;460000;2;Avgifter ;Gjöld 
2010;4;1;0;0.0;0.0;0;0;Avgifter;Gjöld 
2011;4;1;1;0.25;0.3333333;450000;2;avgifter;Gjöld 
2012;5;1;1;0.5;0.3333333;350000;2;Avgasser fra bil;Útblástur frá bíl 
2013;2;2;1;0.5;0.3333333;340000;2;Att klimatet i verden er på vei å bli ødelagt ;Að loftslagið í heiminum er á leiðinni til að vera brotinn 
2014;3;2;1;0.5;0.3333333;250000;2;At været har forandret seg mye de seneste årenen;Að veðrið hafi breyst mikið nýjustu árin 
2015;4;2;1;1.0;0.6666667;250000;2;At været blir verre (annerledes/merkeligere) år for år ;Að veðrið versnar (mismunandi / útlendingur) ár í mörg ár 
2016;1;1;0;0.75;0.3333333;0;2;At vi utsetter verden vi lever i stor fare At det er energiubalanse i verden AT VI IKKE MÅ DRA OPP ALT SOM LIGGER UNDER JORDOVERFLATEN ;Að við afhjúpa heiminn sem við lifum í mikilli hættu að það er orku ójafnvægi í heiminum að við megum ekki fara upp allt sem er undir yfirborði jarðarinnar 
2017;4;1;1;0.75;0.3333333;0;3;at vi må gjøre noe med dette eller kommer vår barn og barnebarn til slite i dems tid;að við verðum að gera eitthvað um þetta eða koma barnið okkar og barnabörn til að berjast í dems 
2018;3;1;1;1.0;0.3333333;550000;2;At vi må gjøre noe med det fort men at det ikke vill merkes i min levetid men igjen at det teller å gjøre noe ;Að við verðum að gera eitthvað um það hratt en að það vilji ekki vera merkt á ævi minni en aftur að það telur að gera eitthvað 
2019;2;2;1;0.75;0.3333333;400000;3;at vi må gjøre noe med det;að við verðum að gera eitthvað um það 
2020;3;1;1;1.0;0.6666667;180000;1;At vi må få ned klimagassenen vi spyr ut og alle menesker må bidra samt alle land ;Að við verðum að koma niður gróðurhúsalofttegundinni sem við spýtum og allir lífvörður verða að leggja sitt af mörkum og öllum löndum 
2021;6;1;0;0.25;0.3333333;280000;3;at vi lite kan gjøre med klimaet da vår klode står for de største påvirkninger på klimaet i form av vulkanutbrudd ;Að við getum gert við loftslagið þegar heimurinn okkar reikningur fyrir mesta áhrif á loftslagið í formi eldgosum 
2022;4;1;1;0.5;0.3333333;800000;2;at vi får stadig mer varierende værforhold og at det oppstår mer type ekstremvær ;að við fáum sífellt mismunandi veðurskilyrði og að meiri tegund af mikilli veðri á sér stað 
2023;1;1;1;0.5;0.6666667;0;2;At vi er vår egen verste fiende når det kommer til klimaendringer I den forstand at befolkningsveksten på jorda er tilrettelagt for å ha en evig økning dermed har befolkningen på jorda flerdoblet seg siden starten av 1900-tallet I tillegg til teknologiske oppfinnelser som har ført til økt forbrukt av fossilt brensel så har i hovedsak befolkningsveksten skylden for de lite bærekraftige klimautspillene Den befolkningsveksten vi ser i dag er langt i fra bærekraftig da spiller det liten rolle fra eller til om Norge borer etter mer eller mindre olje Det som spiller noen rolle i det store og hele er hva befolkningsrike land som Kina foretar seg nå og fram i tid ;Að við erum okkar eigin versta óvinur þegar kemur að loftslagsbreytingum í þeim skilningi að íbúafjöldi á jörðinni er aðlagað til að hafa eilíft aukning þannig að íbúar á jörðinni hafi margfaldað frá upphafi 1900s auk tæknilegra uppfinninga sem hafa leitt Til að aukin neytt af jarðefnaeldsneyti er aðallega kennt fyrir litla sjálfbæran loftslagsmálaráðuneytið, sem við sjáum í dag, er langt frá sjálfbærum þegar það gegnir litlu hlutverki frá eða hvort Noregur bora fyrir meira eða minna olíu, hvað er hlutverk í Big og allt er það sem íbúa ríkur lönd eins og Kína gera núna og út í tíma 
2024;3;2;1;0.75;0.6666667;200000;3;At vi er i ferd med å ødelegge jordens egne ressurser - fordi vårt overforbruk i vesten påvirker miljøet negativt og at disse endringene i første omgang rammer de aller fattigste landene og menneskene som bor der ;Að við erum að fara að eyðileggja eigin auðlindir jarðarinnar - vegna þess að ofnotkun okkar á Vesturlöndum hefur áhrif á umhverfið neikvætt og að þessar breytingar í fyrsta lagi hafa áhrif á fátækustu löndin og fólkið sem býr þar. 
2025;5;2;1;0.75;0.3333333;271000;2;At vi alle har et ansvar til å ta vare på miljøet vårt;Að við eigum öll ábyrgð á að sjá um umhverfið okkar 
2026;3;2;1;0.5;0.6666667;408000;3;At verdens klima endrer seg på en negativ måte;Að heimurinn loftslagsbreytingar á neikvæðan hátt 
2027;5;1;1;0.5;0.3333333;500000;2;At verden står ovenfor et enormt problem som jeg ikke tror de kan løse da store deler av vaerden ønsker fremgang med stor forurensning som følge Rent vann og mat blir et problem før klima ;Að heimurinn stendur fyrir ofan mikið vandamál sem ég held ekki að þeir geti leyst eins mikið af því að Vaerden vill framfarir með mikilli mengun sem fylgir hreinu vatni og matur verður vandamál fyrir loftslag. 
2028;4;1;1;0.75;0.6666667;650000;3;At vannet kommer til å stige og true mange land;Að vatnið muni rísa upp og ógna mörgum löndum 
2029;4;1;1;1.0;0.3333333;500000;2;At vann sjø og luft begynner å bli så forurenset at skadene begynner å bli vanskelige å rette på ;Að vatnsvatn og loft byrjar að verða svo mengað að meiðslan byrji að verða erfitt að leiðrétta 
2030;4;1;1;0.75;0.6666667;800000;3;At skaperverket sakte men sikkert går i oppløsning ;Þessi sköpun hægt og örugglega fer í upplausn 
2031;2;2;1;0.25;0.6666667;370000;3;At polene smelter pga utslippene;Að Pólverjar bráðna vegna losunar 
2032;4;1;1;0.75;0.6666667;800000;3;At polene smelter og vannet stiger ;Að Pólverjar bráðna og vatnið rísa upp 
